ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00075,8,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,432.0,00,UNIDAD,24,0.3,400.0,00,3.0,00,1200.0,32.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00083,10,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,162.0,00,UNIDAD,24,0.3,100.0,00,3.0,50,350.0,62.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00090,11,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,216.0,00,UNIDAD,24,0.3,0.0,00,,,,216.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,19,KAQUIABAMBA,14654,00106,13,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,270.0,00,UNIDAD,24,0.3,200.0,00,3.0,00,600.0,70.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,04,HUANCARAMA,14678,00071,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1600.0,00,UNIDAD,24,0.25,1000.0,00,2.0,50,2500.0,600.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,04,HUANCARAMA,14678,00123,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,400.0,00,UNIDAD,24,0.25,0.0,00,,,,300.0,00,100.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14682,00008,1,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1200.0,00,UNIDAD,24,0.25,1000.0,00,4.0,00,4000.0,200.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14682,00015,2,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1200.0,00,UNIDAD,24,0.25,800.0,00,4.0,00,3200.0,200.0,00,200.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14682,00036,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,600.0,00,UNIDAD,24,0.25,400.0,00,4.0,00,1600.0,200.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14682,00049,7,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,600.0,00,UNIDAD,24,0.25,300.0,00,4.0,00,1200.0,250.0,00,50.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14682,00063,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1320.0,00,UNIDAD,24,0.25,1000.0,00,4.0,00,4000.0,300.0,00,20.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14682,00073,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,600.0,00,UNIDAD,24,0.25,400.0,00,4.0,00,1600.0,200.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14682,00075,12,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,400.0,00,UNIDAD,24,0.25,200.0,00,3.0,00,600.0,150.0,00,50.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14683,00009,1,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,400.0,00,UNIDAD,24,0.25,350.0,00,3.0,50,1225.0,50.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14684,00023,4,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,200.0,00,UNIDAD,24,0.25,100.0,00,3.0,00,300.0,100.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14684,00027,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,5.0,00,KILO,12,1.0,3.0,00,15.0,00,45.0,2.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14684,00062,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,800.0,00,UNIDAD,24,0.25,400.0,00,3.0,00,1200.0,400.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14684,00067,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,200.0,00,UNIDAD,24,0.25,0.0,00,,,,100.0,00,100.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14695,00002,1,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,320.0,00,UNIDAD,24,0.25,150.0,00,3.0,00,450.0,150.0,00,20.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14695,00013,2,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,720.0,00,UNIDAD,24,0.25,500.0,00,3.0,00,1500.0,200.0,00,20.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14695,00043,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,280.0,00,UNIDAD,24,0.25,0.0,00,,,,250.0,00,30.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14695,00061,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,320.0,00,UNIDAD,24,0.25,200.0,00,3.0,00,600.0,120.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,07,KISHUARA,14695,00075,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,320.0,00,UNIDAD,24,0.25,200.0,00,3.0,00,600.0,120.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14701,00026,3,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,162.0,00,UNIDAD,24,0.3,0.0,00,,,,100.0,00,62.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14701,00047,5,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,216.0,00,UNIDAD,24,0.25,0.0,00,,,,216.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14701,00065,7,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,144.0,00,UNIDAD,24,0.25,0.0,00,,,,144.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14701,00090,9,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,216.0,00,UNIDAD,24,0.25,0.0,00,,,,216.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14701,00124,13,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,270.0,00,UNIDAD,24,0.3,0.0,00,,,,270.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14701,00129,14,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,135.0,00,UNIDAD,24,0.3,0.0,00,,,,100.0,00,35.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14713,00006,2,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,90.0,00,UNIDAD,24,0.3,0.0,00,,,,90.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14713,00019,4,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,144.0,00,UNIDAD,24,0.25,0.0,00,,,,144.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14713,00062,8,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,90.0,00,UNIDAD,24,0.3,0.0,00,,,,90.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14713,00083,10,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,90.0,00,UNIDAD,24,0.3,0.0,00,,,,90.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14713,00085,11,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,144.0,00,UNIDAD,24,0.3,0.0,00,,,,144.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14721,00003,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,80.0,00,UNIDAD,24,0.25,0.0,00,,,,80.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14721,00079,13,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,255.0,00,UNIDAD,24,0.3,0.0,00,,,,143.0,00,112.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14722,00008,1,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,239.0,50,UNIDAD,24,0.25,39.0,00,4.0,00,156.0,150.0,50,50.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14722,00008,1,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YOGURT,4213.0,52.0,50,LITRO,14,1.0,0.0,00,,,,52.0,50,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14722,00024,2,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,360.0,00,UNIDAD,24,0.25,0.0,00,,,,300.0,00,60.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14722,00026,3,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,360.0,00,UNIDAD,24,0.25,0.0,00,,,,310.0,00,50.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14722,00095,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,120.0,00,UNIDAD,24,0.2,0.0,00,,,,100.0,00,20.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,09,PACUCHA,14724,00101,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,432.0,00,UNIDAD,24,0.25,332.0,00,3.0,50,1162.0,100.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14747,00055,6,,Completa,Sierra,Sierra Sur,76.525,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,320.0,00,UNIDAD,24,0.25,300.0,00,4.0,00,1200.0,20.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14751,00040,4,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,200.0,00,UNIDAD,24,0.25,0.0,00,,,,150.0,00,50.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14755,00025,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,240.0,00,UNIDAD,24,0.25,120.0,00,3.0,00,360.0,120.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14755,00045,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,360.0,00,UNIDAD,24,0.25,300.0,00,3.0,00,900.0,60.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14755,00047,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,320.0,00,UNIDAD,24,0.25,150.0,00,3.0,00,450.0,170.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14762,00039,4,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,480.0,00,UNIDAD,24,0.25,400.0,00,3.0,00,1200.0,80.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14762,00065,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,320.0,00,UNIDAD,24,0.25,300.0,00,3.0,00,900.0,20.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14781,00010,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,216.0,00,UNIDAD,24,0.25,0.0,00,,,,200.0,00,16.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14781,00016,3,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,216.0,00,UNIDAD,24,0.25,0.0,00,,,,180.0,00,36.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14781,00036,6,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,576.0,00,UNIDAD,24,0.25,500.0,00,3.0,00,1500.0,76.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14781,00046,8,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,594.0,00,UNIDAD,24,0.25,500.0,00,3.0,00,1500.0,50.0,00,44.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14781,00074,13,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,216.0,00,UNIDAD,24,0.25,0.0,00,,,,180.0,00,36.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14799,00005,1,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,320.0,00,UNIDAD,24,0.3,0.0,00,,,,320.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14799,00051,7,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,UNIDAD,24,0.25,10.0,00,2.0,50,25.0,10.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14799,00085,12,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,80.0,00,UNIDAD,24,0.25,0.0,00,,,,80.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14812,00013,2,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,150.0,00,UNIDAD,24,0.3,0.0,00,,,,150.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14812,00046,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,36.0,00,UNIDAD,24,0.25,0.0,00,,,,36.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14812,00057,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,180.0,00,UNIDAD,24,0.3,0.0,00,,,,180.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14812,00071,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,162.0,00,UNIDAD,24,0.3,0.0,00,,,,162.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14812,00072,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,270.0,00,UNIDAD,24,0.3,200.0,00,2.0,50,500.0,70.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14812,00102,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,225.0,00,UNIDAD,24,0.3,100.0,00,3.0,00,300.0,125.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14812,00114,12,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,378.0,00,UNIDAD,24,0.3,200.0,00,3.0,00,600.0,178.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14812,00120,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,216.0,00,UNIDAD,24,0.25,100.0,00,3.0,00,300.0,116.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14815,00001,1,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,UNIDAD,24,0.25,0.0,00,,,,30.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14815,00011,2,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,400.0,00,UNIDAD,24,0.25,300.0,00,2.0,50,750.0,80.0,00,20.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14815,00087,11,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,80.0,00,UNIDAD,24,0.25,0.0,00,,,,80.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14820,00026,3,,Completa,Sierra,Sierra Sur,83.48181818181818,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,600.0,00,KILO,12,1.0,500.0,00,12.0,00,6000.0,50.0,00,50.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14820,00053,6,,Completa,Sierra,Sierra Sur,83.48181818181818,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,250.0,00,UNIDAD,24,0.23,100.0,00,3.0,00,300.0,150.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14820,00071,7,,Completa,Sierra,Sierra Sur,83.48181818181818,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,6.0,00,MOLDE,41,1.0,0.0,00,,,,5.0,00,1.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14823,00051,5,,Completa,Sierra,Sierra Sur,83.48181818181818,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1620.0,00,UNIDAD,24,0.25,1360.0,00,3.0,50,4760.0,260.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14823,00095,9,,Completa,Sierra,Sierra Sur,83.48181818181818,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,405.0,00,UNIDAD,24,0.25,0.0,00,,,,405.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14823,00098,10,,Completa,Sierra,Sierra Sur,83.48181818181818,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,225.0,00,UNIDAD,24,0.3,0.0,00,,,,225.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14825,00115,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,594.0,00,UNIDAD,24,0.3,500.0,00,3.0,00,1500.0,94.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14825,00147,14,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,540.0,00,UNIDAD,24,0.3,500.0,00,3.0,50,1750.0,40.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14829,00139,11,,Completa,Sierra,Sierra Sur,76.52500000000002,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,168.0,00,UNIDAD,24,0.25,0.0,00,,,,168.0,00,0.0,00,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14838,00004,1,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,420.0,00,UNIDAD,24,0.25,0.0,00,,,,420.0,00,0.0,00,
