ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00125,13,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,30.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00139,14,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,60.0,000,CARGA,09,20.0,0.0,000,,,,,60.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00002,1,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,24.0,000,CARGA,09,25.0,0.0,000,,,,,24.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00012,2,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,25.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00013,3,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,36.0,000,CARGA,09,20.0,0.0,000,,,,,0.0,000,36.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00025,4,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,45.0,000,CARGA,09,25.0,0.0,000,,,,,45.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00026,5,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,45.0,000,CARGA,09,20.0,0.0,000,,,,,45.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00029,6,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,20.0,0.0,000,,,,,15.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00036,7,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,25.0,000,CARGA,09,25.0,0.0,000,,,,,25.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00046,8,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,CARGA,09,20.0,0.0,000,,,,,50.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00053,9,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,20.0,0.0,000,,,,,0.0,000,30.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00057,10,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,60.0,000,CARGA,09,25.0,0.0,000,,,,,60.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00061,11,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,25.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00066,12,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,20.0,0.0,000,,,,,15.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00078,13,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,9.0,000,CARGA,09,25.0,0.0,000,,,,,9.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00082,14,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,45.0,000,CARGA,09,20.0,0.0,000,,,,,45.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00002,1,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,18.0,000,CARGA,09,25.0,0.0,000,,,,,18.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00010,2,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,20.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00011,3,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,CARGA,09,20.0,0.0,000,,,,,12.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00011,3,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,30.0,000,CARGA,09,15.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00022,4,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,30.0,000,CARGA,09,10.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00033,5,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,40.0,000,CARGA,09,20.0,0.0,000,,,,,40.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00033,5,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,100.0,000,CARGA,09,10.0,0.0,000,,,,,100.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00039,6,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,CARGA,09,20.0,0.0,000,,,,,80.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00051,7,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,20.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00051,7,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,9.0,000,CARGA,09,20.0,0.0,000,,,,,9.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00060,8,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,15.0,0.0,000,,,,,15.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00070,9,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,20.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00070,9,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,5.0,000,CARGA,09,20.0,0.0,000,,,,,5.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00070,9,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,16.0,000,CARGA,09,10.0,0.0,000,,,,,16.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00077,10,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,20.0,0.0,000,,,,,50.0,000,50.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00088,11,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,35.0,000,CARGA,09,20.0,0.0,000,,,,,35.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00097,12,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,25.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00108,13,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,CARGA,09,15.0,0.0,000,,,,,50.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00108,13,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,CARGA,09,10.0,0.0,000,,,,,50.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00110,14,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,CARGA,09,20.0,0.0,000,,,,,12.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00110,14,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,CARGA,09,20.0,0.0,000,,,,,10.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,00086,9,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,40.0,000,CARGA,09,20.0,0.0,000,,,,,40.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00014,2,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,700.0,000,KILOGRAMO,12,1.0,700.0,000,0.0,20,140.0,0.2,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00016,3,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,900.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,900.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00023,4,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1500.0,000,KILOGRAMO,12,1.0,1500.0,000,0.0,30,450.0,0.3,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00032,5,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,300.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00040,6,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1800.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,1800.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00041,7,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,900.0,000,KILOGRAMO,12,1.0,900.0,000,0.0,30,270.0,0.3,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00051,8,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,300.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00055,9,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,900.0,000,KILOGRAMO,12,1.0,900.0,000,0.0,30,270.0,0.3,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00067,10,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,450.0,000,KILOGRAMO,12,1.0,450.0,000,0.0,20,90.0,0.2,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00067,10,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,300.0,000,KILOGRAMO,12,1.0,300.0,000,0.0,20,60.0,0.2,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00070,11,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,CARGA,09,100.0,0.0,000,,,,,0.0,000,4.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00072,12,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,900.0,000,KILOGRAMO,12,1.0,900.0,000,0.0,20,180.0,0.2,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00074,13,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,600.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,600.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00001,1,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,800.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,800.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00011,2,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,000,LOTE,37,500.0,1.0,000,100.0,00,100.0,0.2,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00024,4,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,MANTADA,15,15.0,0.0,000,,,,,0.0,000,50.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00032,6,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,2100.0,000,KILOGRAMO,12,1.0,1500.0,000,0.0,10,150.0,0.1,600.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00069,10,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1200.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,1200.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00073,12,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,600.0,000,KILOGRAMO,12,1.0,600.0,000,0.0,12,72.0,0.12,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00081,13,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,1200.0,000,KILOGRAMO,12,1.0,1200.0,000,0.0,10,120.0,0.1,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00087,14,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,350.0,000,KILOGRAMO,12,1.0,350.0,000,0.0,30,105.0,0.3,0.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00006,2,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,64.0,000,CARGA,09,30.0,0.0,000,,,,,64.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00021,3,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,400.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,400.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00041,5,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,450.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,450.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00067,9,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,20.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00069,10,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00102,13,Completa,Sierra,Sierra Centro,76.71516754850089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,80.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09731,00040,3,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,400.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,400.0,000,
2021.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09731,00056,5,Completa,Sierra,Sierra Centro,76.71516754850087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,400.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,400.0,000,
2021.0,10,HUÁNUCO,06,LEONCIO PRADO,05,LUYANDO,09802,00076,9,Completa,Selva,Selva,163.7936507936508,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,400.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,400.0,000,
2021.0,10,HUÁNUCO,08,PACHITEA,04,UMARI,09919,00009,1,Completa,Sierra,Sierra Centro,82.61633428300095,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,TERCIO,20,10.0,0.0,000,,,,,0.0,000,150.0,000,
2021.0,10,HUÁNUCO,08,PACHITEA,04,UMARI,09919,00024,2,Completa,Sierra,Sierra Centro,82.61633428300095,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,90.0,000,TERCIO,20,10.0,0.0,000,,,,,90.0,000,0.0,000,
2021.0,10,HUÁNUCO,08,PACHITEA,04,UMARI,09919,00028,3,Completa,Sierra,Sierra Centro,82.61633428300095,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,TERCIO,20,15.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,10,HUÁNUCO,08,PACHITEA,04,UMARI,09919,00043,4,Completa,Sierra,Sierra Centro,82.61633428300095,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,90.0,000,TERCIO,20,10.0,0.0,000,,,,,90.0,000,0.0,000,
