ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P421_1,P421_2,P421_3
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13435,00058,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,63.411965812,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13435,00067,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,63.411965812,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13435,00090,11,,Muestral,Completa,SIERRA,SIERRA CENTRO,63.411965812,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13435,00116,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,63.411965812,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13435,00122,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,63.411965812,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13439,00013,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,68.6962962963,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13439,00013,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,68.6962962963,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13439,00024,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,68.6962962963,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13439,00038,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,68.6962962963,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13439,00054,6,,Muestral,Completa,SIERRA,SIERRA CENTRO,68.6962962963,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13439,00065,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,68.6962962963,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13439,00086,10,,Muestral,Completa,SIERRA,SIERRA CENTRO,68.6962962963,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13439,00095,11,,Muestral,Completa,SIERRA,SIERRA CENTRO,68.6962962963,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13455,00002,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13455,00003,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13455,00029,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13455,00038,6,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13455,00047,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13455,00048,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13455,00061,11,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13455,00061,11,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13455,00071,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00039,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00039,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00046,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00056,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00056,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00073,6,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00086,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00086,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00104,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00105,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00118,10,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00144,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13457,00167,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00002,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00017,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00017,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,2.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00029,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00029,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00073,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00102,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00112,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00137,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00137,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,12,TANTARA,13460,00155,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13466,00028,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13466,00044,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,Venta,0.0,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13466,00061,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13466,00098,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,0.0,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13466,00103,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13466,00145,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,0.0,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13473,00007,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13473,00016,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13473,00049,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13473,00058,6,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,ARTICULOS DE LANA O CUERO,4201.0,Venta,0.0,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13473,00069,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13473,00108,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13473,00117,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13473,00126,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,11,SANTA ANA,13484,00032,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,11,SANTA ANA,13484,00058,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,11,SANTA ANA,13484,00066,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,11,SANTA ANA,13484,00109,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,04,CASTROVIRREYNA,11,SANTA ANA,13484,00118,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13488,00006,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13488,00022,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13488,00025,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13488,00041,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13488,00080,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13488,00081,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13488,00118,11,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13488,00128,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,74.9414141414,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00017,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00023,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00049,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00052,6,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00052,6,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHARQUI,4211.0,0.0,Consumo del hogar,Otros
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00080,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00097,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00124,11,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00133,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00149,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00149,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00162,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,0.0,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,07,PILPICHACA,13496,00002,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,07,PILPICHACA,13496,00002,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,2.0,ARTICULOS DE LANA O CUERO,4201.0,Venta,0.0,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,07,PILPICHACA,13496,00013,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,07,PILPICHACA,13496,00013,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,2.0,ARTICULOS DE LANA O CUERO,4201.0,Venta,0.0,0.0
2014.0,Huancavelica,HUANCAVELICA,06,HUAYTARA,07,PILPICHACA,13496,00024,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,58.8825396825,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,ARTICULOS DE LANA O CUERO,4201.0,Venta,0.0,0.0
