ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,OMICAP200_00
2022.0,09,HUANCAVELICA,06,HUAYTARA,13,SANTIAGO DE CHOCORVOS,13509,00005,1,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,Transitorio,800.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,09,HUANCAVELICA,06,HUAYTARA,13,SANTIAGO DE CHOCORVOS,13509,00005,1,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,5.0,HABA,2942.0,Transitorio,100.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,09,HUANCAVELICA,06,HUAYTARA,13,SANTIAGO DE CHOCORVOS,13509,00059,13,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,ALFALFA,1401.0,Permanente de cosecha continua,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,09,HUANCAVELICA,06,HUAYTARA,12,SAN ISIDRO,13517,00096,9,Completa,Sierra,Sierra Centro,88.32380952380954,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,750.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,09,HUANCAVELICA,06,HUAYTARA,12,SAN ISIDRO,13517,00096,9,Completa,Sierra,Sierra Centro,88.32380952380954,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,750.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,09,HUANCAVELICA,06,HUAYTARA,12,SAN ISIDRO,13517,00096,9,Completa,Sierra,Sierra Centro,88.32380952380954,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,5.0,AJO,2303.0,Transitorio,500.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,09,HUANCAVELICA,06,HUAYTARA,12,SAN ISIDRO,13517,00115,12,Completa,Sierra,Sierra Centro,88.32380952380954,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,4.0,MASHUA,2606.0,Transitorio,250.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,09,HUANCAVELICA,06,HUAYTARA,12,SAN ISIDRO,13517,00115,12,Completa,Sierra,Sierra Centro,88.32380952380954,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,4.0,OLLUCO,2609.0,Transitorio,250.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,09,HUANCAVELICA,06,HUAYTARA,12,SAN ISIDRO,13517,00115,12,Completa,Sierra,Sierra Centro,88.32380952380954,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,5.0,AVENA GRANO,2102.0,Transitorio,500.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,09,HUANCAVELICA,06,HUAYTARA,08,QUERCO,13524,00037,11,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,AVENA FORRAJERA,2701.0,Transitorio,1000.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,09,HUANCAVELICA,06,HUAYTARA,08,QUERCO,13524,00059,14,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,300.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,02,AYAHUANCO,13540,00072,6,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612.0,Transitorio,0.0,090,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,08,LLOCHEGUA,13544,00055,8,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PALTO,1162.0,Permanente de cosecha estacional,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,08,LLOCHEGUA,13549,00020,2,Completa,Selva,Selva,46.424107142857146,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PIÑA,2208.0,Transitorio,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,08,LLOCHEGUA,13549,00020,2,Completa,Selva,Selva,46.424107142857146,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MANGO,1147.0,Permanente de cosecha estacional,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,08,LLOCHEGUA,13549,00020,2,Completa,Selva,Selva,46.424107142857146,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PLATANO,1171.0,Permanente de cosecha continua,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,08,LLOCHEGUA,13549,00020,2,Completa,Selva,Selva,46.424107142857146,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,CAFE PERGAMINO,1203.0,Permanente de cosecha estacional,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,08,LLOCHEGUA,13549,00025,3,Completa,Selva,Selva,46.424107142857146,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,CAFE PERGAMINO,1203.0,Permanente de cosecha estacional,0.0,800,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,08,LLOCHEGUA,13549,00075,11,Completa,Selva,Selva,46.424107142857146,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,CAFE PERGAMINO,1203.0,Permanente de cosecha estacional,1.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,08,LLOCHEGUA,13549,00088,12,Completa,Selva,Selva,46.424107142857146,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,CAFE PERGAMINO,1203.0,Permanente de cosecha estacional,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,08,LLOCHEGUA,13549,00095,14,Completa,Selva,Selva,46.424107142857146,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,COCA,1209.0,Permanente de cosecha estacional,1.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,07,SIVIA,13585,00002,1,Completa,Selva,Selva,46.42410714285714,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MANGO,1147.0,Permanente de cosecha estacional,0.0,125,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,07,SIVIA,13585,00002,1,Completa,Selva,Selva,46.42410714285714,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,NARANJO,1156.0,Permanente de cosecha estacional,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,04,HUANTA,07,SIVIA,13585,00022,4,Completa,Selva,Selva,46.42410714285714,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,NARANJO,1156.0,Permanente de cosecha estacional,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,07,SIVIA,13585,00025,5,Completa,Selva,Selva,46.42410714285714,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,2.0,COCA,1209.0,Permanente de cosecha estacional,0.0,250,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,04,HUANTA,07,SIVIA,13585,00057,9,Completa,Selva,Selva,46.42410714285714,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,CACAO,1202.0,Permanente de cosecha continua,0.0,500,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,07,SIVIA,13585,00081,10,Completa,Selva,Selva,46.42410714285714,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MANGO,1147.0,Permanente de cosecha estacional,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,06,SANTILLANA,13600,00012,3,Completa,Sierra,Sierra Centro,115.93778280542985,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,06,SANTILLANA,13600,00012,3,Completa,Sierra,Sierra Centro,115.93778280542985,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,0.0,040,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,06,SANTILLANA,13600,00075,12,Completa,Sierra,Sierra Centro,115.93778280542985,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,COL,2319.0,Transitorio,0.0,100,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,06,SANTILLANA,13600,00075,12,Completa,Sierra,Sierra Centro,115.93778280542985,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,CEBOLLA,2315.0,Transitorio,0.0,050,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,06,SANTILLANA,13600,00075,12,Completa,Sierra,Sierra Centro,115.93778280542985,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ESPINACA,2322.0,Transitorio,0.0,100,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,01,HUANTA,13640,00041,7,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ALFALFA,1401.0,Permanente de cosecha continua,0.0,500,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,
2022.0,05,AYACUCHO,04,HUANTA,01,HUANTA,13640,00083,11,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,Transitorio,1.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Otro,
2022.0,05,AYACUCHO,04,HUANTA,01,HUANTA,13653,00026,5,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MELOCOTONERO,1152.0,Permanente de cosecha estacional,0.0,008,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,04,IGUAIN,13680,00049,6,Completa,Sierra,Sierra Centro,107.656512605042,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,TARA,1225.0,Permanente de cosecha estacional,4.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,04,IGUAIN,13680,00049,6,Completa,Sierra,Sierra Centro,107.656512605042,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,MELOCOTONERO,1152.0,Permanente de cosecha estacional,2.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,03,HUAMANGUILLA,13707,00002,1,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,1.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,03,HUAMANGUILLA,13707,00022,5,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,0.0,050,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,03,HUAMANGUILLA,13707,00061,10,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,0.0,500,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,04,HUANTA,03,HUAMANGUILLA,13707,00086,14,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,QUINUA,2111.0,Transitorio,1.0,000,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,04,HUANTA,03,HUAMANGUILLA,13707,00087,15,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,1.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,05,LA MAR,03,AYNA,13711,00039,8,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,CAFE PERGAMINO,1203.0,Permanente de cosecha estacional,1.0,000,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,03,AYNA,13711,00039,8,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,CACAO,1202.0,Permanente de cosecha continua,1.0,000,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,03,AYNA,13711,00039,8,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,NARANJO,1156.0,Permanente de cosecha estacional,0.0,500,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,03,AYNA,13711,00039,8,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,PLATANO,1171.0,Permanente de cosecha continua,0.0,001,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13740,00034,7,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,CACAO,1202.0,Permanente de cosecha continua,0.0,250,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00001,1,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,ARVEJA,2901.0,Transitorio,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00012,2,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PALILLO,1220.0,Permanente de cosecha estacional,0.0,005,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00012,2,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00012,2,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,COCA,1209.0,Permanente de cosecha estacional,0.0,500,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00016,3,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,COCA,1209.0,Permanente de cosecha estacional,0.0,250,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00061,6,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,COCA,1209.0,Permanente de cosecha estacional,0.0,500,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00065,7,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,COCA,1209.0,Permanente de cosecha estacional,0.0,500,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00068,8,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,COCA,1209.0,Permanente de cosecha estacional,0.0,500,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00068,8,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,COCA,1209.0,Permanente de cosecha estacional,0.0,250,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00092,13,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,CACAO,1202.0,Permanente de cosecha continua,2.0,000,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,07,SANTA ROSA,13746,00105,15,Completa,Selva,Selva,43.329166666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,COCA,1209.0,Permanente de cosecha estacional,0.0,500,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,05,AYACUCHO,05,LA MAR,08,TAMBO,13767,00067,11,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,800,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,
2022.0,05,AYACUCHO,05,LA MAR,08,TAMBO,13767,00067,11,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,HABA,2942.0,Transitorio,0.0,300,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,
2022.0,05,AYACUCHO,05,LA MAR,01,SAN MIGUEL,13821,00094,12,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PALTO,1162.0,Permanente de cosecha estacional,0.0,600,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,13862,00010,3,Completa,Sierra,Sierra Centro,107.656512605042,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,6.0,TARHUI,2947.0,Transitorio,1.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,13862,00010,3,Completa,Sierra,Sierra Centro,107.656512605042,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,8.0,QUINUA,2111.0,Transitorio,1.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,05,LA MAR,06,LUIS CARRANZA,13862,00055,14,Completa,Sierra,Sierra Centro,107.656512605042,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,5.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,200,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,05,AYACUCHO,05,LA MAR,05,CHUNGUI,13875,00101,13,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,TARHUI,2947.0,Transitorio,0.0,048,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,09,SAN JOSE DE TICLLAS,13889,00019,3,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,PACAE,1159.0,Permanente de cosecha estacional,0.0,010,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,09,SAN JOSE DE TICLLAS,13889,00028,6,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PACAE,1159.0,Permanente de cosecha estacional,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,09,SAN JOSE DE TICLLAS,13889,00066,11,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,490,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,09,SAN JOSE DE TICLLAS,13889,00096,15,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PACAE,1159.0,Permanente de cosecha estacional,0.0,015,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,07,PACAYCASA,13916,00028,2,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,CEBADA FORRAJERA,2703.0,Transitorio,0.0,108,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13929,00028,8,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,4.0,CEBADA GRANO,2104.0,Transitorio,0.0,120,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13929,00028,8,Completa,Sierra,Sierra Centro,100.47941176470587,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,10.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,040,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,03,ACOS VINCHOS,13942,00081,13,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,500,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,03,ACOS VINCHOS,13942,00082,14,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,PAPA NATIVA,2615.0,Transitorio,1.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,03,ACOS VINCHOS,13942,00092,15,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,QUINUA,2111.0,Transitorio,2.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,13,TAMBILLO,13956,00031,6,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,4.0,PAPA COLOR,2613.0,Transitorio,0.0,063,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13969,00078,12,Completa,Sierra,Sierra Centro,100.47941176470589,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6.0,HABA,2942.0,Transitorio,0.0,250,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
