ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P231_N,P231_NOM,P231_COD,P233_1,P233_2,P233_3,OMICAP200_02
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00054,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,MORON,4124.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00054,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,2.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00054,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,3.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00076,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00076,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,MORON,4124.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00076,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00082,6,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00082,6,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,MORON,4124.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00082,6,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00095,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00095,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,MORON,4124.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00095,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00127,11,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00128,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MORON,4124.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00128,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00145,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00145,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,MORON,4124.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00145,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00157,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Otros,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00157,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,MORON,4124.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,31,SINCOS,11614,00157,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,04,JAUJA,23,PACCHA,11625,00003,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE CEBADA,4113.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,23,PACCHA,11625,00012,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE CEBADA,4113.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,23,PACCHA,11625,00030,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE CEBADA,4113.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,23,PACCHA,11625,00059,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,23,PACCHA,11625,00069,10,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,04,JAUJA,23,PACCHA,11625,00096,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MORON,4124.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,09,MARISCAL CASTILLA,11644,00026,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,09,MARISCAL CASTILLA,11644,00048,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,09,MARISCAL CASTILLA,11644,00131,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,107.0935064935,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,06,COMAS,11659,00037,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,03,ANDAMARCA,11664,00032,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,JORA,4121.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,03,ANDAMARCA,11664,00032,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,03,ANDAMARCA,11664,00037,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,JORA,4121.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,03,ANDAMARCA,11664,00067,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,JORA,4121.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,03,ANDAMARCA,11664,00083,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,JORA,4121.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,03,ANDAMARCA,11664,00101,10,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,JORA,4121.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,03,ANDAMARCA,11664,00133,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,JORA,4121.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11676,00007,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11676,00009,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11676,00019,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11676,00022,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11676,00036,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11676,00054,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11676,00068,11,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11676,00079,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11676,00083,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,10,MATAHUASI,11694,00032,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,10,MATAHUASI,11695,00011,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,10,MATAHUASI,11695,00014,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,10,MATAHUASI,11695,00033,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,10,MATAHUASI,11695,00038,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,10,MATAHUASI,11695,00044,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,01,CONCEPCION,11699,00007,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,01,CONCEPCION,11699,00029,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,01,CONCEPCION,11699,00037,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,01,CONCEPCION,11699,00056,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,01,CONCEPCION,11699,00075,10,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,01,CONCEPCION,11699,00100,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,01,CONCEPCION,11699,00110,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,98.169047619,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11708,00001,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11708,00011,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11708,00027,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11708,00063,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11708,00072,10,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11708,00089,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11708,00097,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Otros,00
2014.0,Junín,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11732,00144,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MORON,4124.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11732,00144,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,HARINA DE CEBADA,4113.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11747,00078,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE HABA,4114.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11747,00082,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE ARVEJA,4112.0,Pase,Consumo del hogar,Pase,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00003,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00005,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00019,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00032,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00037,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00045,6,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00053,7,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00069,8,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00070,9,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00097,11,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00110,12,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00132,13,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11749,00134,14,,Muestral,Completa,SIERRA,SIERRA CENTRO,84.1448979592,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11760,00002,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11760,00002,1,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11760,00010,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11760,00010,2,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11760,00011,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11760,00011,3,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11760,00023,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11760,00023,4,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Junín,JUNÍN,09,CHUPACA,02,AHUAC,11760,00024,5,,Muestral,Completa,SIERRA,SIERRA CENTRO,90.6175824176,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
